,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
141,141,GB,2020-05-21,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2567.0,239.0,107919.0,240444.0,36286.0,2605843.0,841.0,108583.0,9292.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-64.0,-16.0,51.0,-58.0,-59.0,23.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,71.3,14.4,8.138889,18.677778,0.0,0.0,7.005556,61.371995
142,142,GB,2020-05-22,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2057.0,223.0,92143.0,242501.0,36509.0,2697987.0,740.0,109323.0,9183.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-66.0,-18.0,14.0,-59.0,-58.0,24.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,71.3,13.072222,9.844444,16.105556,3.2385,0.0,7.411111,69.78986
143,143,GB,2020-05-23,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1532.0,220.0,92312.0,244033.0,36729.0,2790296.0,643.0,109966.0,8813.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-72.0,-23.0,-12.0,-59.0,-41.0,15.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,71.3,10.533333,8.45,12.855556,1.890889,0.0,5.327778,71.249124
144,144,GB,2020-05-24,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1373.0,197.0,59633.0,245406.0,36926.0,2849932.0,587.0,110553.0,8813.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-71.0,-25.0,38.0,-52.0,-36.0,11.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,71.3,12.339506,8.567901,15.08642,1.850571,0.0,9.256944,78.240846
145,145,GB,2020-05-25,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1625.0,200.0,78478.0,247031.0,37126.0,2998370.0,602.0,111155.0,8835.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-64.0,-23.0,136.0,-60.0,-77.0,24.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,71.3,13.538889,6.027778,19.244444,0.141111,0.0,6.077778,61.827712
146,146,GB,2020-05-26,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2070.0,214.0,78099.0,249101.0,37340.0,3076645.0,698.0,111853.0,8731.0,847.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-60.0,-14.0,66.0,-55.0,-59.0,21.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,71.3,14.177778,8.666667,18.961111,0.0,0.0,8.311111,68.241475
147,147,GB,2020-05-27,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1825.0,198.0,83014.0,250926.0,37538.0,3159661.0,712.0,112565.0,8219.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-61.0,-15.0,65.0,-55.0,-58.0,22.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,71.3,11.8,5.3,17.233333,0.0254,0.0,5.305556,64.575278
148,148,GB,2020-05-28,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1757.0,217.0,102734.0,252683.0,37755.0,3262396.0,702.0,113267.0,7906.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-60.0,-12.0,77.0,-55.0,-58.0,22.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,71.3,15.055556,5.688889,22.277778,0.0,0.0,7.472222,60.657517
149,149,GB,2020-05-29,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1531.0,186.0,106552.0,254214.0,37941.0,3368948.0,614.0,113881.0,7585.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-62.0,-12.0,67.0,-53.0,-56.0,22.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,69.44,17.138889,9.305556,23.333333,0.0,0.0,7.277778,52.392222
150,150,GB,2020-05-30,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1132.0,163.0,97387.0,255346.0,38104.0,3466338.0,568.0,114449.0,7267.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-69.0,-16.0,48.0,-49.0,-31.0,12.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,69.44,13.537037,7.191358,19.055556,0.0,0.0,5.567901,58.693095
151,151,GB,2020-05-31,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1080.0,127.0,105434.0,256426.0,38231.0,3638278.0,528.0,114977.0,7237.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-67.0,-19.0,67.0,-45.0,-26.0,9.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,69.44,14.098765,6.858025,20.783951,0.0,0.0,6.87037,61.928473
152,152,GB,2020-06-01,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1439.0,134.0,101571.0,257865.0,38365.0,3739808.0,605.0,115582.0,7247.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-56.0,-13.0,74.0,-51.0,-53.0,19.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,67.59,14.611111,7.333333,20.127778,0.0254,0.0,6.833333,59.809071
153,153,GB,2020-06-02,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1492.0,168.0,129183.0,259357.0,38533.0,3869621.0,668.0,116250.0,7086.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-59.0,-15.0,78.0,-51.0,-54.0,19.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,67.59,15.294444,7.438889,22.088889,0.0,0.0,6.927778,58.002862
154,154,GB,2020-06-03,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1369.0,155.0,143443.0,260726.0,38688.0,4011931.0,632.0,116882.0,6815.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-62.0,-19.0,0.0,-57.0,-54.0,22.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,67.59,9.705556,7.438889,12.566667,7.511143,0.0,7.511111,86.352376
155,155,GB,2020-06-04,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1249.0,134.0,144224.0,261975.0,38822.0,4157311.0,563.0,117445.0,6579.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-61.0,-17.0,19.0,-56.0,-54.0,22.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,67.59,8.55,5.938889,11.977778,1.197429,0.0,5.716667,82.695007
156,156,GB,2020-06-05,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1123.0,123.0,145009.0,263098.0,38945.0,4304282.0,475.0,117920.0,6378.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-63.0,-17.0,9.0,-56.0,-53.0,22.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,67.59,8.061111,4.961111,11.894444,6.894286,0.0,3.644444,74.030854
157,157,GB,2020-06-06,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,804.0,111.0,117581.0,263902.0,39056.0,4422335.0,407.0,118327.0,6148.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-70.0,-22.0,-17.0,-57.0,-33.0,14.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,67.59,9.444444,5.816667,12.911111,7.765143,0.0,5.962963,75.947783
158,158,GB,2020-06-07,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,722.0,128.0,104122.0,264624.0,39184.0,4527480.0,406.0,118733.0,5943.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-67.0,-23.0,22.0,-51.0,-28.0,10.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,67.59,9.411111,6.633333,11.466667,2.576286,0.0,6.972222,84.917873
159,159,GB,2020-06-08,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1099.0,125.0,98445.0,265723.0,39309.0,4662107.0,412.0,119145.0,5930.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-56.0,-17.0,44.0,-54.0,-52.0,19.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,73.15,8.738889,4.755556,12.205556,0.6858,0.0,3.933333,71.978474
160,160,GB,2020-06-09,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1165.0,90.0,133102.0,266888.0,39399.0,4795468.0,491.0,119636.0,5736.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-58.0,-17.0,56.0,-53.0,-52.0,20.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,73.15,10.222222,3.044444,14.288889,0.0,0.0,5.977778,75.167037
161,161,GB,2020-06-10,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1196.0,110.0,145509.0,268084.0,39509.0,4941550.0,511.0,120147.0,5475.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-61.0,-19.0,-1.0,-58.0,-52.0,21.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,73.15,10.216667,8.283333,12.377778,3.265714,0.0,9.0,89.025703
162,162,GB,2020-06-11,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1013.0,81.0,149344.0,269097.0,39590.0,5092695.0,446.0,120593.0,5179.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-59.0,-17.0,15.0,-58.0,-52.0,21.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,73.15,10.261111,8.855556,12.544444,2.757714,0.0,8.072222,86.471631
163,163,GB,2020-06-12,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1053.0,80.0,147099.0,270150.0,39670.0,5241174.0,393.0,120986.0,5090.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-61.0,-17.0,6.0,-57.0,-51.0,21.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,73.15,11.155556,9.588889,12.833333,5.842,0.0,9.727778,91.047148
164,164,GB,2020-06-13,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,886.0,62.0,120409.0,271036.0,39732.0,5364875.0,385.0,121371.0,4941.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-65.0,-17.0,41.0,-49.0,-24.0,11.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,73.15,13.966667,10.716667,17.894444,2.394857,0.0,12.993827,91.566942
165,165,GB,2020-06-14,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,826.0,86.0,83965.0,271862.0,39818.0,5449760.0,364.0,121735.0,4908.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-63.0,-20.0,65.0,-46.0,-19.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,73.15,14.755556,10.605556,19.444444,0.6858,0.0,12.166667,84.857184
166,166,GB,2020-06-15,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1045.0,71.0,101337.0,272907.0,39889.0,5552801.0,439.0,122174.0,4870.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-46.0,-14.0,63.0,-50.0,-50.0,18.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,71.3,15.655556,12.477778,19.922222,0.0254,0.0,13.305556,85.971726
167,167,GB,2020-06-16,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1103.0,85.0,122435.0,274010.0,39974.0,5675283.0,455.0,122629.0,4863.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-50.0,-13.0,53.0,-51.0,-50.0,19.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,71.3,15.288889,12.144444,19.005556,2.3114,0.0,13.15,87.141908
168,168,GB,2020-06-17,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1017.0,59.0,131631.0,275027.0,40033.0,5808862.0,431.0,123060.0,4719.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-52.0,-14.0,34.0,-52.0,-50.0,19.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,71.3,14.655556,11.4,19.266667,1.6764,0.0,12.494444,86.965616
169,169,GB,2020-06-18,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,1022.0,61.0,135854.0,276049.0,40094.0,5948476.0,402.0,123462.0,4560.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-54.0,-15.0,8.0,-56.0,-52.0,20.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,71.3,12.488889,10.75,15.066667,0.834571,0.0,10.888889,90.030281
